시도,시군구,법정동,고등학교수,중학교수,초등학교수,총학교수
강원도,강릉시,강동면,0,0,3,3
강원도,강릉시,교동,3,3,4,10
강원도,강릉시,구정면,1,0,2,3
강원도,강릉시,내곡동,0,0,1,1
강원도,강릉시,노암동,0,1,1,2
강원도,강릉시,사천면,0,1,2,3
강원도,강릉시,성산면,0,0,2,2
강원도,강릉시,송정동,0,0,1,1
강원도,강릉시,안현동,0,0,1,1
강원도,강릉시,연곡면,0,0,2,2
강원도,강릉시,옥계면,0,1,2,3
강원도,강릉시,옥천동,1,0,1,2
강원도,강릉시,왕산면,0,1,1,2
강원도,강릉시,용강동,0,1,0,1
강원도,강릉시,운산동,0,0,1,1
강원도,강릉시,유천동,0,0,1,1
강원도,강릉시,입암동,1,1,2,4
강원도,강릉시,장현동,0,0,1,1
강원도,강릉시,주문진읍,2,1,3,6
강원도,강릉시,지변동,1,0,0,1
강원도,강릉시,초당동,1,0,1,2
강원도,강릉시,포남동,1,2,3,6
강원도,강릉시,홍제동,0,0,1,1
강원도,강릉시,회산동,0,0,1,1
강원도,고성군,간성읍,1,1,2,4
강원도,고성군,거진읍,1,1,2,4
강원도,고성군,죽왕면,0,0,3,3
강원도,고성군,토성면,1,1,5,7
강원도,고성군,현내면,1,1,1,3
강원도,동해시,단봉동,0,1,0,1
강원도,동해시,동회동,2,1,0,3
강원도,동해시,망상동,0,0,1,1
강원도,동해시,묵호진동,0,0,1,1
강원도,동해시,발한동,1,3,2,6
강원도,동해시,부곡동,1,0,0,1
강원도,동해시,북평동,0,0,1,1
강원도,동해시,삼화동,0,0,1,1
강원도,동해시,송정동,0,0,1,1
강원도,동해시,쇄운동,0,0,1,1
강원도,동해시,용정동,0,1,1,2
강원도,동해시,지흥동,0,0,1,1
강원도,동해시,천곡동,2,1,3,6
강원도,동해시,평릉동,0,0,1,1
강원도,삼척시,가곡면,1,1,1,3
강원도,삼척시,갈천동,0,0,1,1
강원도,삼척시,교동,0,0,1,1
강원도,삼척시,근덕면,1,1,3,5
강원도,삼척시,남양동,2,1,1,4
강원도,삼척시,당저동,1,1,0,2
강원도,삼척시,도계읍,2,1,3,6
강원도,삼척시,미로면,0,1,1,2
강원도,삼척시,신기면,0,0,1,1
강원도,삼척시,오분동,0,0,1,1
강원도,삼척시,원당동,0,0,1,1
강원도,삼척시,원덕읍,1,2,2,5
강원도,삼척시,자원동,0,1,0,1
강원도,삼척시,정상동,0,0,1,1
강원도,삼척시,하장면,0,1,1,2
강원도,속초시,교동,1,2,1,4
강원도,속초시,금호동,0,1,0,1
강원도,속초시,노학동,0,1,2,3
강원도,속초시,대포동,0,0,1,1
강원도,속초시,설악동,0,0,1,1
강원도,속초시,영랑동,0,0,1,1
강원도,속초시,장사동,1,0,0,1
강원도,속초시,조양동,1,0,3,4
강원도,속초시,중앙동,0,0,1,1
강원도,속초시,청학동,0,0,1,1
강원도,속초시,청호동,0,0,1,1
강원도,양구군,국토정중앙면,0,1,3,4
강원도,양구군,동면,0,1,2,3
강원도,양구군,방산면,0,1,1,2
강원도,양구군,양구읍,3,2,3,8
강원도,양구군,해안면,0,1,1,2
강원도,양양군,강현면,0,1,2,3
강원도,양양군,서면,0,0,4,4
강원도,양양군,손양면,0,0,2,2
강원도,양양군,양양읍,1,1,2,4
강원도,양양군,현남면,0,1,2,3
강원도,양양군,현북면,0,1,3,4
강원도,영월군,김삿갓면,0,1,1,2
강원도,영월군,남면,0,1,1,2
강원도,영월군,무릉도원면,0,0,1,1
강원도,영월군,북면,1,1,1,3
강원도,영월군,산솔면,0,1,1,2
강원도,영월군,상동읍,1,1,1,3
강원도,영월군,영월읍,3,3,4,10
강원도,영월군,주천면,1,1,1,3
강원도,영월군,한반도면,0,1,2,3
강원도,원주시,개운동,2,1,1,4
강원도,원주시,관설동,1,0,2,3
강원도,원주시,귀래면,0,1,1,2
강원도,원주시,단계동,1,2,3,6
강원도,원주시,단구동,0,3,3,6
강원도,원주시,명륜동,0,1,3,4
강원도,원주시,무실동,2,2,4,8
강원도,원주시,문막읍,2,1,4,7
강원도,원주시,반곡동,2,2,3,7
강원도,원주시,봉산동,0,0,1,1
강원도,원주시,부론면,1,1,1,3
강원도,원주시,소초면,0,0,4,4
강원도,원주시,신림면,0,2,2,4
강원도,원주시,우산동,1,1,1,3
강원도,원주시,일산동,0,1,1,2
강원도,원주시,지정면,1,2,4,7
강원도,원주시,태장동,1,2,4,7
강원도,원주시,판부면,0,0,2,2
강원도,원주시,학성동,0,0,1,1
강원도,원주시,행구동,1,0,0,1
강원도,원주시,호저면,0,1,4,5
강원도,원주시,흥업면,1,1,2,4
강원도,인제군,기린면,1,1,2,4
강원도,인제군,남면,1,1,2,4
강원도,인제군,북면,1,1,4,6
강원도,인제군,상남면,0,1,2,3
강원도,인제군,서화면,0,1,1,2
강원도,인제군,인제읍,1,1,3,5
강원도,정선군,고한읍,1,1,2,4
강원도,정선군,남면,0,1,2,3
강원도,정선군,북평면,0,1,2,3
강원도,정선군,사북읍,1,1,1,3
강원도,정선군,신동읍,1,1,3,5
강원도,정선군,여량면,1,1,1,3
강원도,정선군,임계면,1,1,1,3
강원도,정선군,정선읍,2,1,4,7
강원도,정선군,화암면,0,1,2,3
강원도,철원군,갈말읍,1,1,4,6
강원도,철원군,근남면,0,0,1,1
강원도,철원군,김화읍,0,0,3,3
강원도,철원군,동송읍,1,1,4,6
강원도,철원군,서면,2,2,2,6
강원도,철원군,철원읍,1,1,2,4
강원도,춘천시,교동,1,1,1,3
강원도,춘천시,근화동,0,0,1,1
강원도,춘천시,낙원동,2,0,1,3
강원도,춘천시,남면,0,1,0,1
강원도,춘천시,남산면,0,2,3,5
강원도,춘천시,동내면,0,0,1,1
강원도,춘천시,동면,2,1,4,7
강원도,춘천시,동산면,1,1,1,3
강원도,춘천시,북산면,0,0,1,1
강원도,춘천시,사농동,1,1,0,2
강원도,춘천시,사북면,0,1,3,4
강원도,춘천시,서면,1,1,3,5
강원도,춘천시,석사동,0,1,4,5
강원도,춘천시,소양로3가,1,0,0,1
강원도,춘천시,송암동,1,1,0,2
강원도,춘천시,신동면,0,0,1,1
강원도,춘천시,신북읍,1,1,3,5
강원도,춘천시,약사동,0,0,1,1
강원도,춘천시,온의동,0,2,1,3
강원도,춘천시,우두동,0,0,2,2
강원도,춘천시,중앙로3가,0,1,1,2
강원도,춘천시,칠전동,0,0,1,1
강원도,춘천시,퇴계동,0,2,3,5
강원도,춘천시,효자동,0,1,3,4
강원도,춘천시,후평동,3,2,4,9
강원도,태백시,동점동,0,0,1,1
강원도,태백시,문곡동,1,0,0,1
강원도,태백시,소도동,0,0,1,1
강원도,태백시,원동,0,0,1,1
강원도,태백시,장성동,1,1,3,5
강원도,태백시,철암동,1,1,1,3
강원도,태백시,통동,0,0,1,1
강원도,태백시,황지동,2,4,4,10
강원도,평창군,대관령면,1,1,3,5
강원도,평창군,대화면,1,1,3,5
강원도,평창군,미탄면,0,1,1,2
강원도,평창군,방림면,0,1,2,3
강원도,평창군,봉평면,1,1,2,4
강원도,평창군,용평면,0,1,2,3
강원도,평창군,진부면,1,1,3,5
강원도,평창군,평창읍,1,1,2,4
강원도,홍천군,남면,1,1,3,5
강원도,홍천군,내면,1,1,3,5
강원도,홍천군,내촌면,1,2,1,4
강원도,홍천군,두촌면,0,1,1,2
강원도,홍천군,북방면,0,0,1,1
강원도,홍천군,서면,0,1,4,5
강원도,홍천군,서석면,1,1,3,5
강원도,홍천군,영귀미면,0,1,1,2
강원도,홍천군,홍천읍,3,2,5,10
강원도,홍천군,화촌면,0,1,3,4
강원도,화천군,간동면,1,1,1,3
강원도,화천군,사내면,1,1,3,5
강원도,화천군,상서면,0,1,3,4
강원도,화천군,하남면,1,1,2,4
강원도,화천군,화천읍,1,0,2,3
강원도,횡성군,갑천면,1,1,1,3
강원도,횡성군,강림면,0,1,1,2
강원도,횡성군,공근면,0,1,2,3
강원도,횡성군,둔내면,2,1,1,4
강원도,횡성군,서원면,0,1,2,3
강원도,횡성군,안흥면,2,1,2,5
강원도,횡성군,우천면,0,1,2,3
강원도,횡성군,청일면,0,1,2,3
강원도,횡성군,횡성읍,2,2,4,8
경기도,가평군,가평읍,1,1,3,5
경기도,가평군,북면,0,1,2,3
경기도,가평군,상면,0,0,3,3
경기도,가평군,설악면,2,2,4,8
경기도,가평군,조종면,1,1,1,3
경기도,가평군,청평면,1,1,3,5
경기도,고양시 덕양구,고양동,1,1,2,4
경기도,고양시 덕양구,관산동,1,1,1,3
경기도,고양시 덕양구,내유동,0,0,1,1
경기도,고양시 덕양구,대장동,0,0,1,1
경기도,고양시 덕양구,덕은동,0,1,1,2
경기도,고양시 덕양구,도내동,1,1,2,4
경기도,고양시 덕양구,동산동,1,0,2,3
경기도,고양시 덕양구,삼송동,1,1,0,2
경기도,고양시 덕양구,성사동,1,1,2,4
경기도,고양시 덕양구,신원동,1,1,1,3
경기도,고양시 덕양구,오금동,0,0,1,1
경기도,고양시 덕양구,용두동,0,0,1,1
경기도,고양시 덕양구,원흥동,0,0,2,2
경기도,고양시 덕양구,주교동,0,1,1,2
경기도,고양시 덕양구,지축동,0,1,2,3
경기도,고양시 덕양구,토당동,1,1,2,4
경기도,고양시 덕양구,행신동,4,5,10,19
경기도,고양시 덕양구,행주내동,0,0,1,1
경기도,고양시 덕양구,향동동,1,1,2,4
경기도,고양시 덕양구,화전동,0,1,1,2
경기도,고양시 덕양구,화정동,2,4,6,12
경기도,고양시 일산동구,마두동,2,3,4,9
경기도,고양시 일산동구,문봉동,0,0,1,1
경기도,고양시 일산동구,백석동,2,1,3,6
경기도,고양시 일산동구,사리현동,0,0,1,1
경기도,고양시 일산동구,식사동,2,1,3,6
경기도,고양시 일산동구,장항동,0,0,3,3
경기도,고양시 일산동구,정발산동,1,1,2,4
경기도,고양시 일산동구,중산동,2,2,5,9
경기도,고양시 일산동구,풍동,2,2,3,7
경기도,고양시 일산서구,가좌동,1,1,2,4
경기도,고양시 일산서구,대화동,3,3,5,11
경기도,고양시 일산서구,덕이동,3,1,3,7
경기도,고양시 일산서구,일산동,2,3,4,9
경기도,고양시 일산서구,주엽동,2,3,6,11
경기도,고양시 일산서구,탄현동,1,2,4,7
경기도,과천시,갈현동,1,1,2,4
경기도,과천시,별양동,1,1,2,4
경기도,과천시,부림동,0,0,1,1
경기도,과천시,중앙동,2,1,1,4
경기도,광명시,가학동,0,0,1,1
경기도,광명시,광명동,3,2,5,10
경기도,광명시,노온사동,0,0,1,1
경기도,광명시,소하동,5,3,4,12
경기도,광명시,일직동,0,1,1,2
경기도,광명시,철산동,2,3,6,11
경기도,광명시,하안동,1,3,7,11
경기도,광주시,경안동,0,1,2,3
경기도,광주시,곤지암읍,1,1,3,5
경기도,광주시,남종면,0,0,1,1
경기도,광주시,남한산성면,0,0,3,3
경기도,광주시,도척면,0,1,2,3
경기도,광주시,송정동,3,1,1,5
경기도,광주시,쌍령동,0,0,2,2
경기도,광주시,양벌동,0,0,1,1
경기도,광주시,역동,1,0,1,2
경기도,광주시,오포읍,0,2,7,9
경기도,광주시,장지동,1,1,0,2
경기도,광주시,중대동,0,0,1,1
경기도,광주시,초월읍,1,1,5,7
경기도,광주시,탄벌동,0,1,2,3
경기도,광주시,태전동,1,2,3,6
경기도,광주시,퇴촌면,0,1,1,2
경기도,구리시,갈매동,1,1,2,4
경기도,구리시,교문동,1,2,4,7
경기도,구리시,사노동,0,0,1,1
경기도,구리시,수택동,2,1,2,5
경기도,구리시,인창동,1,2,5,8
경기도,구리시,토평동,2,2,2,6
경기도,군포시,금정동,2,2,4,8
경기도,군포시,당동,1,3,4,8
경기도,군포시,당정동,0,1,1,2
경기도,군포시,대야미동,0,0,1,1
경기도,군포시,도마교동,0,0,1,1
경기도,군포시,둔대동,0,0,1,1
경기도,군포시,부곡동,1,1,2,4
경기도,군포시,산본동,4,5,13,22
경기도,김포시,감정동,0,1,1,2
경기도,김포시,걸포동,0,0,2,2
경기도,김포시,고촌읍,1,3,5,9
경기도,김포시,구래동,0,2,4,6
경기도,김포시,대곶면,0,1,4,5
경기도,김포시,마산동,1,1,2,4
경기도,김포시,북변동,1,2,3,6
경기도,김포시,사우동,2,1,1,4
경기도,김포시,양촌읍,1,2,3,6
경기도,김포시,운양동,2,2,4,8
경기도,김포시,월곶면,1,1,2,4
경기도,김포시,장기동,2,4,6,12
경기도,김포시,통진읍,2,2,5,9
경기도,김포시,풍무동,1,2,4,7
경기도,김포시,하성면,1,1,2,4
경기도,남양주시,금곡동,1,1,2,4
경기도,남양주시,다산동,4,7,10,21
경기도,남양주시,별내동,2,2,5,9
경기도,남양주시,별내면,1,2,1,4
경기도,남양주시,수동면,0,1,3,4
경기도,남양주시,오남읍,1,3,4,8
경기도,남양주시,와부읍,2,3,6,11
경기도,남양주시,조안면,0,1,2,3
경기도,남양주시,지금동,0,0,1,1
경기도,남양주시,진건읍,1,1,3,5
경기도,남양주시,진접읍,2,5,9,16
경기도,남양주시,퇴계원면,0,0,1,1
경기도,남양주시,퇴계원읍,1,1,1,3
경기도,남양주시,평내동,1,2,4,7
경기도,남양주시,호평동,2,3,5,10
경기도,남양주시,화도읍,3,5,12,20
경기도,동두천시,동두천동,0,0,1,1
경기도,동두천시,상봉암동,0,0,1,1
경기도,동두천시,생연동,3,4,4,11
경기도,동두천시,송내동,0,1,1,2
경기도,동두천시,안흥동,1,1,0,2
경기도,동두천시,지행동,2,0,3,5
경기도,동두천시,탑동동,0,0,1,1
경기도,부천시,계수동,0,0,1,1
경기도,부천시,고강동,1,1,3,5
경기도,부천시,괴안동,0,2,3,5
경기도,부천시,내동,0,1,0,1
경기도,부천시,도당동,2,1,2,5
경기도,부천시,범박동,2,2,2,6
경기도,부천시,삼정동,0,0,1,1
경기도,부천시,상동,5,5,9,19
경기도,부천시,소사동,1,1,0,2
경기도,부천시,소사본동,1,2,4,7
경기도,부천시,송내동,3,3,3,9
경기도,부천시,심곡동,0,0,2,2
경기도,부천시,심곡본동,2,0,2,4
경기도,부천시,약대동,0,0,2,2
경기도,부천시,여월동,0,2,2,4
경기도,부천시,역곡동,1,1,3,5
경기도,부천시,오정동,1,1,3,5
경기도,부천시,옥길동,0,1,2,3
경기도,부천시,원미동,0,1,2,3
경기도,부천시,원종동,1,0,3,4
경기도,부천시,작동,0,1,1,2
경기도,부천시,중동,8,8,14,30
경기도,성남시 분당구,구미동,1,2,4,7
경기도,성남시 분당구,금곡동,1,0,1,2
경기도,성남시 분당구,대장동,0,1,1,2
경기도,성남시 분당구,동원동,1,1,0,2
경기도,성남시 분당구,백현동,2,2,2,6
경기도,성남시 분당구,분당동,1,1,2,4
경기도,성남시 분당구,삼평동,1,1,2,4
경기도,성남시 분당구,서현동,2,2,4,8
경기도,성남시 분당구,수내동,2,3,3,8
경기도,성남시 분당구,야탑동,4,2,5,11
경기도,성남시 분당구,운중동,1,1,2,4
경기도,성남시 분당구,이매동,3,3,3,9
경기도,성남시 분당구,정자동,4,4,7,15
경기도,성남시 분당구,판교동,1,2,2,5
경기도,성남시 수정구,고등동,0,0,1,1
경기도,성남시 수정구,단대동,1,3,1,5
경기도,성남시 수정구,복정동,1,0,1,2
경기도,성남시 수정구,산성동,0,1,1,2
경기도,성남시 수정구,수진동,1,2,2,5
경기도,성남시 수정구,신흥동,0,1,2,3
경기도,성남시 수정구,심곡동,1,0,0,1
경기도,성남시 수정구,양지동,0,0,1,1
경기도,성남시 수정구,창곡동,1,2,4,7
경기도,성남시 수정구,태평동,0,1,5,6
경기도,성남시 중원구,금광동,1,4,4,9
경기도,성남시 중원구,도촌동,0,1,1,2
경기도,성남시 중원구,상대원동,0,0,3,3
경기도,성남시 중원구,성남동,5,3,1,9
경기도,성남시 중원구,여수동,0,0,1,1
경기도,성남시 중원구,은행동,0,1,3,4
경기도,성남시 중원구,중앙동,0,0,1,1
경기도,성남시 중원구,하대원동,1,1,2,4
경기도,수원시 권선구,고색동,1,1,2,4
경기도,수원시 권선구,곡반정동,0,1,1,2
경기도,수원시 권선구,구운동,0,1,2,3
경기도,수원시 권선구,권선동,3,3,10,16
경기도,수원시 권선구,금곡동,1,2,5,8
경기도,수원시 권선구,당수동,1,0,1,2
경기도,수원시 권선구,서둔동,0,1,2,3
경기도,수원시 권선구,세류동,0,2,3,5
경기도,수원시 권선구,오목천동,1,1,2,4
경기도,수원시 권선구,입북동,0,0,1,1
경기도,수원시 권선구,탑동,1,0,2,3
경기도,수원시 권선구,호매실동,1,2,3,6
경기도,수원시 영통구,망포동,1,2,5,8
경기도,수원시 영통구,매탄동,3,6,8,17
경기도,수원시 영통구,신동,0,1,0,1
경기도,수원시 영통구,영통동,4,5,8,17
경기도,수원시 영통구,원천동,2,3,5,10
경기도,수원시 영통구,이의동,2,3,3,8
경기도,수원시 영통구,하동,1,1,1,3
경기도,수원시 장안구,송죽동,1,1,2,4
경기도,수원시 장안구,연무동,0,1,1,2
경기도,수원시 장안구,영화동,1,1,0,2
경기도,수원시 장안구,율전동,0,1,2,3
경기도,수원시 장안구,이목동,2,1,0,3
경기도,수원시 장안구,정자동,3,2,7,12
경기도,수원시 장안구,조원동,2,3,5,10
경기도,수원시 장안구,천천동,3,2,3,8
경기도,수원시 장안구,파장동,0,1,2,3
경기도,수원시 팔달구,고등동,1,0,1,2
경기도,수원시 팔달구,남창동,0,0,1,1
경기도,수원시 팔달구,매교동,1,1,1,3
경기도,수원시 팔달구,매산로3가,0,0,1,1
경기도,수원시 팔달구,매향동,3,2,1,6
경기도,수원시 팔달구,우만동,2,1,3,6
경기도,수원시 팔달구,인계동,1,0,2,3
경기도,수원시 팔달구,지동,0,0,1,1
경기도,수원시 팔달구,화서동,3,5,5,13
경기도,시흥시,거모동,1,1,2,4
경기도,시흥시,계수동,0,0,1,1
경기도,시흥시,과림동,1,1,0,2
경기도,시흥시,광석동,0,0,1,1
경기도,시흥시,군자동,0,0,1,1
경기도,시흥시,논곡동,0,1,1,2
경기도,시흥시,능곡동,1,1,2,4
경기도,시흥시,대야동,0,2,2,4
경기도,시흥시,도창동,0,0,1,1
경기도,시흥시,매화동,1,1,1,3
경기도,시흥시,무지내동,1,0,0,1
경기도,시흥시,배곧동,0,1,1,2
경기도,시흥시,산현동,0,0,1,1
경기도,시흥시,신천동,1,1,4,6
경기도,시흥시,월곶동,0,1,2,3
경기도,시흥시,은행동,2,2,5,9
경기도,시흥시,장곡동,1,2,2,5
경기도,시흥시,장현동,0,1,2,3
경기도,시흥시,정왕동,6,9,16,31
경기도,시흥시,조남동,1,1,2,4
경기도,시흥시,죽율동,0,0,1,1
경기도,시흥시,포동,0,0,1,1
경기도,시흥시,하상동,1,1,0,2
경기도,시흥시,하중동,0,0,1,1
경기도,안산시 단원구,고잔동,4,4,7,15
경기도,안산시 단원구,대부남동,0,0,1,1
경기도,안산시 단원구,대부동동,0,0,1,1
경기도,안산시 단원구,대부북동,1,1,1,3
경기도,안산시 단원구,선부동,2,4,6,12
경기도,안산시 단원구,신길동,1,1,3,5
경기도,안산시 단원구,와동,2,1,3,6
경기도,안산시 단원구,원곡동,1,2,2,5
경기도,안산시 단원구,초지동,1,2,4,7
경기도,안산시 상록구,건건동,0,0,2,2
경기도,안산시 상록구,본오동,3,3,5,11
경기도,안산시 상록구,부곡동,2,1,3,6
경기도,안산시 상록구,사동,1,5,7,13
경기도,안산시 상록구,성포동,1,1,2,4
경기도,안산시 상록구,수암동,0,0,1,1
경기도,안산시 상록구,월피동,1,2,2,5
경기도,안산시 상록구,이동,1,0,2,3
경기도,안산시 상록구,일동,0,1,1,2
경기도,안산시 상록구,장상동,2,1,0,3
경기도,안산시 상록구,팔곡이동,0,0,1,1
경기도,안산시 상록구,팔곡일동,1,1,0,2
경기도,안성시,고삼면,0,0,1,1
경기도,안성시,공도읍,1,3,5,9
경기도,안성시,구포동,1,0,1,2
경기도,안성시,금광면,0,0,3,3
경기도,안성시,금산동,1,1,0,2
경기도,안성시,낙원동,0,1,0,1
경기도,안성시,당왕동,0,2,1,3
경기도,안성시,대덕면,0,0,4,4
경기도,안성시,미양면,1,0,3,4
경기도,안성시,발화동,1,0,0,1
경기도,안성시,보개면,0,0,2,2
경기도,안성시,봉남동,0,1,0,1
경기도,안성시,삼죽면,0,0,2,2
경기도,안성시,서운면,0,1,3,4
경기도,안성시,신소현동,1,0,0,1
경기도,안성시,아양동,0,0,1,1
경기도,안성시,양성면,0,1,2,3
경기도,안성시,옥산동,0,0,1,1
경기도,안성시,원곡면,0,0,1,1
경기도,안성시,일죽면,1,1,2,4
경기도,안성시,죽산면,2,2,2,6
경기도,안양시 동안구,관양동,3,4,6,13
경기도,안양시 동안구,비산동,2,3,7,12
경기도,안양시 동안구,평촌동,2,2,6,10
경기도,안양시 동안구,호계동,2,6,7,15
경기도,안양시 만안구,박달동,1,1,2,4
경기도,안양시 만안구,석수동,1,2,5,8
경기도,안양시 만안구,안양동,10,6,8,24
경기도,양주시,고암동,1,1,3,5
경기도,양주시,고읍동,0,1,1,2
경기도,양주시,광사동,0,0,1,1
경기도,양주시,광적면,0,1,3,4
경기도,양주시,남면,1,1,3,5
경기도,양주시,덕계동,1,1,4,6
경기도,양주시,덕정동,0,2,2,4
경기도,양주시,만송동,1,0,1,2
경기도,양주시,백석읍,1,1,4,6
경기도,양주시,산북동,0,0,1,1
경기도,양주시,삼숭동,1,1,2,4
경기도,양주시,옥정동,2,3,8,13
경기도,양주시,유양동,0,0,1,1
경기도,양주시,은현면,0,0,3,3
경기도,양주시,장흥면,0,0,2,2
경기도,양주시,회정동,0,0,1,1
경기도,양평군,강상면,0,0,2,2
경기도,양평군,강하면,0,1,1,2
경기도,양평군,개군면,0,1,1,2
경기도,양평군,단월면,0,1,1,2
경기도,양평군,서종면,0,1,3,4
경기도,양평군,양동면,1,1,2,4
경기도,양평군,양서면,2,2,3,7
경기도,양평군,양평읍,2,2,3,7
경기도,양평군,옥천면,0,0,1,1
경기도,양평군,용문면,1,1,3,5
경기도,양평군,지평면,1,1,2,4
경기도,양평군,청운면,1,1,1,3
경기도,여주시,가남읍,1,1,4,6
경기도,여주시,강천면,0,1,2,3
경기도,여주시,교동,1,1,1,3
경기도,여주시,금사면,0,0,2,2
경기도,여주시,능서면,1,2,3,6
경기도,여주시,대신면,2,2,3,7
경기도,여주시,북내면,1,1,1,3
경기도,여주시,산북면,0,1,1,2
경기도,여주시,상동,1,1,1,3
경기도,여주시,오학동,0,0,1,1
경기도,여주시,월송동,0,0,1,1
경기도,여주시,점동면,1,1,1,3
경기도,여주시,점봉동,0,0,1,1
경기도,여주시,창동,0,0,1,1
경기도,여주시,흥천면,1,2,2,5
경기도,연천군,군남면,0,1,2,3
경기도,연천군,미산면,0,0,1,1
경기도,연천군,백학면,0,1,2,3
경기도,연천군,신서면,0,1,1,2
경기도,연천군,연천읍,1,1,2,4
경기도,연천군,전곡읍,1,1,2,4
경기도,연천군,청산면,0,1,3,4
경기도,오산시,가수동,0,0,2,2
경기도,오산시,갈곶동,0,0,1,1
경기도,오산시,고현동,0,0,1,1
경기도,오산시,궐동,0,1,2,3
경기도,오산시,금암동,1,1,3,5
경기도,오산시,내삼미동,0,0,1,1
경기도,오산시,부산동,1,0,2,3
경기도,오산시,세교동,1,1,1,3
경기도,오산시,수청동,1,1,3,5
경기도,오산시,양산동,0,0,1,1
경기도,오산시,오산동,0,1,3,4
경기도,오산시,외삼미동,0,0,1,1
경기도,오산시,원동,2,3,4,9
경기도,오산시,지곶동,0,0,1,1
경기도,오산시,청학동,2,1,0,3
경기도,용인시 기흥구,공세동,0,0,3,3
경기도,용인시 기흥구,구갈동,1,1,5,7
경기도,용인시 기흥구,농서동,1,0,0,1
경기도,용인시 기흥구,동백동,2,2,3,7
경기도,용인시 기흥구,마북동,1,1,4,6
경기도,용인시 기흥구,보라동,1,2,2,5
경기도,용인시 기흥구,보정동,1,2,3,6
경기도,용인시 기흥구,상갈동,1,1,2,4
경기도,용인시 기흥구,상하동,0,1,2,3
경기도,용인시 기흥구,서천동,0,1,2,3
경기도,용인시 기흥구,신갈동,1,3,3,7
경기도,용인시 기흥구,언남동,0,1,2,3
경기도,용인시 기흥구,영덕동,1,1,4,6
경기도,용인시 기흥구,중동,1,2,4,7
경기도,용인시 기흥구,지곡동,0,0,1,1
경기도,용인시 기흥구,청덕동,1,1,1,3
경기도,용인시 수지구,고기동,0,0,1,1
경기도,용인시 수지구,동천동,0,2,3,5
경기도,용인시 수지구,상현동,2,2,7,11
경기도,용인시 수지구,성복동,1,2,3,6
경기도,용인시 수지구,신봉동,2,2,4,8
경기도,용인시 수지구,죽전동,3,4,8,15
경기도,용인시 수지구,풍덕천동,2,4,6,12
경기도,용인시 처인구,고림동,2,2,2,6
경기도,용인시 처인구,김량장동,0,2,2,4
경기도,용인시 처인구,남동,1,1,0,2
경기도,용인시 처인구,남사면,0,3,4,7
경기도,용인시 처인구,남사읍,1,0,0,1
경기도,용인시 처인구,마평동,0,0,1,1
경기도,용인시 처인구,모현면,0,1,1,2
경기도,용인시 처인구,모현읍,1,1,3,5
경기도,용인시 처인구,백암면,1,1,4,6
경기도,용인시 처인구,삼가동,0,0,1,1
경기도,용인시 처인구,양지면,0,1,3,4
경기도,용인시 처인구,역북동,1,0,2,3
경기도,용인시 처인구,운학동,0,0,1,1
경기도,용인시 처인구,원삼면,0,2,3,5
경기도,용인시 처인구,유방동,0,0,1,1
경기도,용인시 처인구,이동읍,1,2,3,6
경기도,용인시 처인구,포곡읍,2,2,3,7
경기도,의왕시,고천동,2,0,1,3
경기도,의왕시,내손동,1,1,4,6
경기도,의왕시,삼동,1,0,2,3
경기도,의왕시,오전동,1,3,3,7
경기도,의왕시,왕곡동,0,0,1,1
경기도,의왕시,월암동,0,1,0,1
경기도,의왕시,청계동,0,1,1,2
경기도,의왕시,포일동,0,1,1,2
경기도,의왕시,학의동,0,0,1,1
경기도,의정부시,가능동,6,5,2,13
경기도,의정부시,고산동,0,1,1,2
경기도,의정부시,금오동,0,2,2,4
경기도,의정부시,낙양동,1,1,1,3
경기도,의정부시,녹양동,2,1,2,5
경기도,의정부시,민락동,2,3,5,10
경기도,의정부시,산곡동,0,0,1,1
경기도,의정부시,신곡동,2,3,8,13
경기도,의정부시,용현동,1,1,3,5
경기도,의정부시,의정부동,1,0,3,4
경기도,의정부시,장암동,0,1,2,3
경기도,의정부시,호원동,1,2,4,7
경기도,이천시,갈산동,1,0,0,1
경기도,이천시,관고동,1,1,0,2
경기도,이천시,단월동,0,0,1,1
경기도,이천시,대월면,0,2,2,4
경기도,이천시,마장면,1,1,2,4
경기도,이천시,모가면,0,1,2,3
경기도,이천시,백사면,0,1,2,3
경기도,이천시,부발읍,1,2,4,7
경기도,이천시,사음동,1,0,0,1
경기도,이천시,설성면,1,1,2,4
경기도,이천시,송정동,0,1,1,2
경기도,이천시,신둔면,1,0,2,3
경기도,이천시,안흥동,1,1,1,3
경기도,이천시,율면,1,1,1,3
경기도,이천시,장호원읍,2,1,4,7
경기도,이천시,중리동,0,0,1,1
경기도,이천시,증포동,1,1,2,4
경기도,이천시,창전동,0,1,2,3
경기도,이천시,호법면,0,0,2,2
경기도,파주시,검산동,0,0,1,1
경기도,파주시,광탄면,2,1,3,6
경기도,파주시,교하동,0,0,1,1
경기도,파주시,군내면,0,0,2,2
경기도,파주시,금릉동,1,1,0,2
경기도,파주시,금촌동,0,1,6,7
경기도,파주시,다율동,0,1,3,4
경기도,파주시,당하동,0,0,1,1
경기도,파주시,동패동,3,4,6,13
경기도,파주시,목동동,1,3,5,9
경기도,파주시,문발동,0,0,1,1
경기도,파주시,문산읍,2,3,6,11
경기도,파주시,법원읍,1,2,2,5
경기도,파주시,아동동,0,0,1,1
