시도,시군구_통합,2014년 11월,2014년 12월,2015년 1월,2015년 2월,2015년 3월,2015년 4월,2015년 5월,2015년 6월,2015년 7월,2015년 8월,2015년 9월,2015년 10월,2015년 11월,2015년 12월,2016년 1월,2016년 2월,2016년 3월,2016년 4월,2016년 5월,2016년 6월,2016년 7월,2016년 8월,2016년 9월,2016년 10월,2016년 11월,2016년 12월,2017년 1월,2017년 2월,2017년 3월,2017년 4월,2017년 5월,2017년 6월,2017년 7월,2017년 8월,2017년 9월,2017년 10월,2017년 11월,2017년 12월,2018년 1월,2018년 2월,2018년 3월,2018년 4월,2018년 5월,2018년 6월,2018년 7월,2018년 8월,2018년 9월,2018년 10월,2018년 11월,2018년 12월,2019년 1월,2019년 2월,2019년 3월,2019년 4월,2019년 5월,2019년 6월,2019년 7월,2019년 8월,2019년 9월,2019년 10월,2019년 11월,2019년 12월,2020년 1월,2020년 2월,2020년 3월,2020년 4월,2020년 5월,2020년 6월,2020년 7월,2020년 8월,2020년 9월,2020년 10월,2020년 11월,2020년 12월,2021년 1월,2021년 2월,2021년 3월,2021년 4월,2021년 5월,2021년 6월,2021년 7월,2021년 8월,2021년 9월,2021년 10월,2021년 11월,2021년 12월,2022년 1월,2022년 2월,2022년 3월,2022년 4월,2022년 5월,2022년 6월,2022년 7월,2022년 8월,2022년 9월,2022년 10월,2022년 11월,2022년 12월,2023년 1월,2023년 2월,2023년 3월,2023년 4월,2023년 5월,2023년 6월,2023년 7월,2023년 8월,2023년 9월,2023년 10월,2023년 11월,2023년 12월,2024년 1월,2024년 2월,2024년 3월,2024년 4월,2024년 5월,2024년 6월,2024년 7월,2024년 8월,2024년 9월,2024년 10월,2024년 11월,2024년 12월,2025년 1월,2025년 2월,2025년 3월,2025년 4월,2025년 5월,2025년 6월,2025년 7월,2025년 8월,2025년 9월
대구광역시,수성구,69.181,69.323,69.467,69.618,69.812,69.959,70.179,70.421,70.692,70.912,71.179,71.393,71.628,72.018,72.422,72.659,72.99,73.238,73.5,73.772,74.087,74.305,74.503,74.678,74.954,75.223,75.413,75.677,75.967,76.242,76.582,76.888,77.286,77.766,78.149,78.488,78.888,79.156,79.411,79.745,80.265,80.629,81.102,81.644,82.112,82.514,82.85,83.307,83.873,84.279,84.651,84.992,85.226,85.482,85.803,86.056,86.357,86.553,86.757,87.026,87.345,87.721,88.073,88.302,88.596,88.921,89.137,89.399,89.736,90.071,90.456,90.857,91.172,91.592,91.994,92.364,92.76,93.143,93.598,94.02,94.475,94.916,95.387,95.86,96.313,96.706,97.03,97.433,97.81,98.17,98.491,98.885,99.161,99.368,99.545,99.722,99.767,99.748,99.727,99.665,99.611,99.557,99.502,99.486,99.547,99.624,99.746,99.846,99.927,100.0,100.064,100.141,100.206,100.304,100.418,100.54,100.709,100.868,101.033,101.184,101.341,101.474,101.622,101.749,101.889,102.011,102.149,102.265,102.384,102.5,102.603
대구광역시,중구,73.688,73.858,74.091,74.355,74.625,74.858,74.998,75.259,75.539,75.733,75.958,76.186,76.354,76.598,76.683,76.891,77.11,77.366,77.567,77.883,78.084,78.275,78.599,78.802,79.129,79.369,79.657,79.925,80.194,80.52,80.823,81.137,81.386,81.568,81.852,82.178,82.468,82.728,83.058,83.306,83.659,83.941,84.275,84.485,84.817,85.11,85.438,85.775,86.191,86.559,86.814,87.072,87.381,87.835,88.195,88.477,88.848,89.157,89.402,89.719,90.052,90.301,90.568,90.866,91.012,91.173,91.349,91.529,91.721,92.061,92.453,92.794,93.106,93.511,93.836,94.166,94.55,94.842,95.233,95.512,95.798,96.151,96.477,96.768,97.042,97.27,97.505,97.77,98.002,98.304,98.616,98.937,99.19,99.474,99.639,99.773,99.778,99.763,99.74,99.691,99.66,99.673,99.675,99.687,99.697,99.73,99.801,99.887,99.935,100.0,100.077,100.154,100.219,100.292,100.379,100.481,100.587,100.696,100.806,100.91,101.015,101.121,101.211,101.309,101.413,101.496,101.586,101.654,101.73,101.782,101.886
대전광역시,동구,79.127,79.189,79.266,79.319,79.356,79.362,79.464,79.533,79.593,79.586,79.61,79.716,79.727,80.049,80.109,80.2,80.296,80.374,80.466,80.607,80.708,80.806,80.765,80.852,80.923,80.971,81.158,81.199,81.274,81.369,81.526,81.622,82.081,82.192,82.59,82.861,82.718,83.585,84.025,84.232,84.347,84.499,84.692,84.825,84.968,85.213,85.478,85.59,85.756,85.999,86.038,86.218,86.428,86.583,86.78,87.024,87.243,87.451,87.499,87.672,87.813,88.101,88.32,88.729,89.067,89.404,89.726,90.001,90.29,90.57,90.872,91.377,91.816,92.29,92.601,92.916,93.155,93.471,93.918,94.23,94.535,94.863,95.186,95.495,95.858,96.24,96.569,96.981,97.383,97.745,98.141,98.505,98.758,99.01,99.214,99.271,99.178,99.061,99.024,98.972,98.995,99.029,99.068,99.087,99.194,99.25,99.413,99.54,99.716,100.0,100.263,100.392,100.533,100.638,100.695,100.766,100.822,100.87,100.905,100.922,100.94,100.953,100.996,101.064,101.098,101.21,101.303,101.395,101.526,101.667,101.831
대전광역시,서구,77.199,77.113,77.174,77.145,77.151,77.082,77.262,77.602,77.616,77.69,77.651,77.787,77.965,78.097,78.204,78.154,78.478,78.761,78.873,78.977,79.037,79.12,79.354,79.358,79.583,79.699,79.871,80.056,80.353,80.542,80.627,80.696,80.97,81.129,81.399,81.647,81.956,82.386,82.723,82.966,83.199,83.378,83.573,83.754,84.021,84.318,84.979,85.36,85.544,85.717,86.061,86.126,86.328,86.413,86.527,86.77,87.061,87.581,87.896,88.35,88.832,89.091,89.537,89.932,90.332,90.539,90.835,91.174,91.519,91.844,92.114,92.426,92.746,93.087,93.484,93.833,94.195,94.594,94.878,95.24,95.48,95.769,96.041,96.289,96.507,96.779,97.159,97.498,97.782,98.174,98.586,98.835,99.097,99.35,99.503,99.557,99.366,99.268,99.201,99.082,99.113,99.177,99.218,99.308,99.442,99.519,99.595,99.69,99.818,100.0,100.172,100.327,100.411,100.536,100.742,100.862,100.958,101.004,101.079,101.185,101.267,101.35,101.478,101.578,101.667,101.832,101.927,102.016,102.086,102.185,102.281
대전광역시,유성구,64.446,64.43,64.68,64.823,64.843,65.136,65.397,65.958,66.515,66.7,67.092,67.334,68.319,68.694,68.99,69.24,69.743,69.897,70.251,70.567,70.94,71.129,71.319,71.602,71.644,71.868,72.433,72.818,72.863,73.382,73.362,73.604,73.879,74.138,74.592,74.943,75.373,75.741,75.961,76.098,76.466,76.613,76.846,77.12,77.497,77.773,78.111,78.28,78.597,78.83,79.093,79.377,79.61,79.898,80.294,80.803,81.236,81.561,81.871,82.311,82.963,83.448,84.163,84.923,85.31,85.615,86.05,86.372,86.903,87.402,87.913,88.445,88.984,89.409,89.907,90.358,90.885,91.388,91.906,92.355,92.848,93.403,93.81,94.334,94.999,95.554,95.942,96.367,96.816,97.139,97.573,97.891,98.262,98.545,98.755,98.7,98.708,98.788,98.655,98.625,98.712,98.657,98.874,99.012,99.113,99.291,99.448,99.73,99.808,100.0,100.275,100.43,100.322,100.498,100.764,100.857,101.037,101.529,101.579,101.664,101.934,102.125,102.166,102.534,102.6,102.75,102.86,103.024,103.072,102.95,103.072
대전광역시,중구,74.74,75.068,75.258,75.311,75.566,75.974,76.071,76.365,77.001,77.01,77.119,77.18,77.376,77.654,77.839,77.939,78.084,78.34,78.59,78.805,79.018,79.181,79.53,79.696,79.893,80.148,80.138,80.539,80.711,80.686,81.327,81.59,81.724,81.897,82.068,82.39,82.637,82.799,82.933,83.14,83.26,83.384,83.508,83.805,83.949,84.158,84.364,84.496,84.648,84.817,84.939,84.974,85.189,85.545,85.799,86.034,86.264,86.747,87.484,88.3,88.744,89.319,89.745,90.603,91.009,91.172,91.571,92.119,92.439,92.814,93.135,93.327,93.664,93.972,94.221,94.545,95.06,95.479,95.848,96.2,96.507,96.959,97.298,97.625,98.023,98.402,98.653,98.912,99.258,99.447,99.763,100.158,100.403,100.544,100.639,100.63,100.46,100.163,100.015,99.898,99.832,99.716,99.666,99.586,99.577,99.635,99.661,99.804,99.918,100.0,100.09,100.192,100.225,100.353,100.376,100.344,100.351,100.321,100.292,100.193,100.157,100.118,100.203,100.263,100.326,100.396,100.496,100.569,100.674,100.795,100.916
부산광역시,강서구,64.029,64.311,64.655,64.272,64.406,64.196,64.596,65.102,65.674,66.268,66.377,66.861,66.967,67.24,67.649,67.96,68.445,68.692,68.81,69.466,69.882,70.201,70.544,71.383,71.512,71.856,72.181,72.567,72.978,73.198,73.856,74.879,75.318,76.334,77.09,78.076,78.887,79.249,79.745,80.307,80.481,81.272,81.887,82.585,82.997,83.45,83.622,84.357,85.043,85.415,86.237,86.787,87.18,87.288,88.155,88.696,88.918,89.455,89.848,90.276,90.35,90.584,90.914,91.009,91.104,91.306,91.595,91.599,91.918,92.044,92.221,92.447,92.64,92.787,93.042,93.192,93.519,93.863,94.062,94.446,94.741,95.02,95.402,95.655,95.87,96.135,96.323,96.827,97.111,97.832,98.38,98.809,98.926,99.247,99.37,99.439,99.346,99.4,99.472,99.574,99.652,99.706,99.775,99.836,99.878,99.859,99.893,99.891,99.922,100.0,100.042,100.058,100.124,100.254,100.301,100.373,100.559,100.509,100.697,100.777,101.181,101.193,101.426,101.524,101.646,101.853,102.043,102.076,102.221,102.469,102.536
부산광역시,금정구,72.272,72.537,72.64,72.701,72.894,73.017,73.15,73.388,73.621,73.793,73.842,74.12,74.253,74.45,74.593,74.709,74.974,75.279,75.473,75.747,76.015,76.32,76.555,76.806,77.123,77.407,77.649,78.001,78.281,78.517,78.92,79.541,80.173,80.562,81.109,81.568,82.255,82.752,83.226,83.567,83.823,84.171,84.498,84.997,85.374,85.826,86.241,86.566,87.05,87.474,87.743,88.047,88.347,88.734,89.085,89.387,89.681,89.954,90.251,90.579,90.911,91.138,91.448,91.753,92.022,92.337,92.692,92.978,93.275,93.504,93.62,93.79,93.993,94.171,94.298,94.578,94.816,95.158,95.369,95.549,95.839,96.185,96.568,96.891,97.165,97.426,97.669,97.881,98.236,98.619,98.929,99.056,99.256,99.395,99.54,99.714,99.747,99.826,99.806,99.812,99.814,99.814,99.841,99.846,99.858,99.884,99.915,99.925,99.959,100.0,100.02,100.042,100.115,100.244,100.364,100.512,100.664,100.809,100.894,101.028,101.134,101.226,101.318,101.404,101.519,101.613,101.705,101.836,101.942,102.041,102.132
부산광역시,기장군,75.291,75.429,75.588,75.731,75.889,76.005,76.179,76.292,76.566,76.801,77.017,77.069,77.325,77.53,77.748,78.011,78.256,78.532,78.809,79.003,79.297,79.497,79.741,79.974,80.186,80.376,80.584,80.862,81.123,81.335,81.516,81.729,82.019,82.361,82.67,82.931,83.23,83.489,83.781,84.021,84.201,84.402,84.617,84.895,85.143,85.47,85.829,86.229,86.731,87.177,87.542,87.732,88.233,88.638,89.142,89.778,90.234,90.488,90.82,91.084,91.426,91.777,92.093,92.278,92.459,92.628,92.824,93.035,93.284,93.501,93.73,93.992,94.226,94.445,94.634,94.861,95.093,95.36,95.606,95.884,96.28,96.507,96.869,97.211,97.474,97.789,98.057,98.304,98.546,98.74,98.975,99.264,99.399,99.566,99.726,99.839,99.827,99.8,99.801,99.8,99.89,99.935,99.861,99.925,100.069,100.101,100.101,100.091,100.051,100.0,99.864,99.89,99.856,99.936,99.918,99.921,99.973,100.12,100.175,100.368,100.567,100.75,100.784,100.889,100.922,100.926,100.953,101.059,101.19,101.24,101.406
부산광역시,남구,66.05,66.294,66.359,66.481,66.76,66.989,67.016,67.271,67.431,67.622,67.676,67.849,67.98,68.075,68.273,68.477,68.763,69.06,69.462,69.828,70.171,70.5,71.048,71.265,71.475,71.658,71.942,72.521,72.651,72.954,73.419,73.751,74.202,74.891,75.535,76.036,76.447,76.881,77.316,77.881,78.582,78.996,79.701,80.227,80.76,81.275,81.442,81.574,82.183,82.456,82.837,83.507,83.755,84.109,84.366,84.628,85.208,85.013,85.262,85.591,86.472,86.966,87.427,87.433,87.299,87.049,87.116,87.436,87.598,88.031,88.549,89.137,89.908,90.787,91.161,91.592,91.992,92.46,92.961,93.338,93.905,94.403,94.888,95.515,95.888,96.289,96.704,96.952,97.443,97.915,98.35,98.792,99.177,99.474,99.762,99.818,99.837,99.841,99.9,99.87,99.917,99.866,99.827,99.713,99.682,99.747,99.791,99.855,99.915,100.0,100.044,100.073,100.116,100.184,100.293,100.379,100.531,100.671,100.846,101.045,101.106,101.188,101.317,101.352,101.401,101.422,101.545,101.622,101.71,101.84,101.948
부산광역시,동구,73.019,73.332,73.588,73.692,73.779,73.928,74.112,74.251,74.354,74.481,74.719,74.927,75.167,75.324,75.496,75.623,75.863,76.08,76.271,76.416,76.564,76.681,76.9,77.101,77.386,77.566,77.869,78.238,78.535,79.076,79.516,79.794,80.283,80.701,81.067,81.425,82.053,82.557,82.937,83.362,83.795,84.239,84.753,85.18,85.669,86.141,86.447,86.905,87.26,87.7,88.078,88.301,88.633,88.986,89.166,89.324,89.551,89.838,90.053,90.3,90.445,90.656,90.88,91.238,91.391,91.637,91.746,92.003,92.424,92.751,93.093,93.417,93.96,94.515,94.713,94.957,95.307,95.584,95.815,96.097,96.356,96.605,96.931,97.231,97.521,97.804,98.042,98.256,98.526,98.749,98.923,99.111,99.333,99.538,99.694,99.747,99.777,99.796,99.815,99.826,99.8,99.793,99.766,99.75,99.823,99.897,99.961,100.028,100.008,100.0,99.951,99.95,99.992,100.03,100.082,100.155,100.24,100.356,100.481,100.592,100.702,100.812,100.88,100.961,101.033,101.096,101.163,101.231,101.316,101.417,101.506
부산광역시,동래구,68.872,69.009,69.206,69.416,69.551,69.834,70.078,70.324,70.582,70.785,71.019,71.295,71.473,71.728,71.947,72.134,72.326,72.525,72.802,73.016,73.188,73.465,73.762,74.244,74.696,75.014,75.176,75.393,75.828,76.212,76.612,77.139,77.703,78.216,78.651,78.977,79.458,79.881,80.367,80.843,81.154,81.464,81.794,82.175,82.605,82.946,83.371,83.817,84.168,84.554,85.0,85.371,85.691,86.076,86.438,86.782,87.113,87.412,87.684,88.007,88.282,88.673,89.074,89.389,89.732,90.089,90.442,90.855,91.173,91.479,91.801,92.288,92.758,93.16,93.494,93.798,94.073,94.408,94.7,94.996,95.372,95.755,96.103,96.364,96.644,96.946,97.237,97.506,97.889,98.272,98.669,98.966,99.231,99.406,99.577,99.675,99.758,99.818,99.876,99.885,99.838,99.818,99.844,99.863,99.847,99.89,99.936,99.955,99.976,100.0,99.993,99.993,100.058,100.137,100.32,100.47,100.657,100.877,100.984,101.126,101.245,101.398,101.567,101.689,101.812,101.97,102.102,102.243,102.356,102.516,102.653
부산광역시,부산진구,69.213,69.248,69.382,69.455,69.682,69.789,69.998,70.334,70.559,70.781,70.869,71.032,71.268,71.443,71.524,71.718,71.977,72.167,72.507,72.791,73.013,73.22,73.494,73.892,74.074,74.216,74.366,74.603,74.884,75.262,75.821,76.406,76.944,77.446,77.946,78.323,78.54,78.825,79.143,79.392,79.834,80.069,80.48,81.011,81.36,81.583,82.037,82.429,82.731,83.149,83.429,83.69,83.835,83.976,84.2,84.319,84.365,84.571,84.778,85.114,85.558,86.332,86.836,87.241,87.657,87.81,88.032,88.248,88.695,89.143,89.488,89.981,90.846,91.53,91.829,92.177,92.568,92.975,93.496,94.156,94.512,94.893,95.375,95.875,96.356,96.877,97.192,97.613,98.029,98.396,98.846,99.234,99.595,99.888,100.211,100.299,100.284,100.161,100.085,100.049,100.049,100.053,100.013,99.94,99.925,99.924,99.957,99.979,99.994,100.0,99.998,100.003,100.213,100.323,100.5,100.71,100.883,100.986,101.092,101.34,101.428,101.521,101.616,101.698,101.802,101.906,102.068,102.222,102.482,102.6,102.772
부산광역시,북구,77.726,77.868,77.935,77.999,78.084,78.181,78.313,78.43,78.588,78.751,78.887,79.016,79.196,79.38,79.55,79.712,79.983,80.109,80.349,80.538,80.658,80.925,81.128,81.373,81.632,81.894,82.163,82.458,82.708,83.056,83.502,83.89,84.218,84.465,84.874,85.154,85.54,85.914,86.189,86.434,86.771,87.124,87.444,87.735,88.065,88.416,88.687,88.982,89.164,89.528,89.778,90.009,90.376,90.767,91.06,91.27,91.474,91.687,91.85,92.037,92.179,92.396,92.614,92.829,92.922,93.005,93.062,93.149,93.375,93.546,93.769,93.948,94.264,94.522,94.781,94.953,95.202,95.404,95.719,96.021,96.299,96.586,96.887,97.111,97.285,97.508,97.728,97.954,98.206,98.505,98.817,99.039,99.267,99.467,99.6,99.765,99.782,99.786,99.768,99.771,99.773,99.78,99.823,99.839,99.907,99.945,99.967,99.996,99.987,100.0,100.01,100.061,100.175,100.33,100.452,100.601,100.706,100.815,100.9,100.965,101.053,101.139,101.23,101.335,101.414,101.525,101.596,101.655,101.741,101.82,101.894
부산광역시,사상구,75.068,75.195,75.322,75.399,75.472,75.571,75.709,75.79,75.883,76.046,76.209,76.355,76.519,76.788,77.0,77.136,77.364,77.514,77.665,78.102,78.238,78.44,78.579,78.719,79.003,79.3,79.481,79.793,80.053,80.275,80.692,81.133,81.561,82.052,82.596,82.976,83.435,83.869,84.325,84.663,85.092,85.529,85.999,86.284,86.675,86.919,87.196,87.661,88.038,88.251,88.548,88.842,89.128,89.318,89.676,89.997,90.283,90.55,90.844,91.152,91.508,91.797,92.088,92.373,92.612,92.804,93.021,93.358,93.593,93.721,93.919,94.09,94.273,94.569,94.772,95.091,95.352,95.595,95.864,96.09,96.369,96.595,96.862,97.07,97.284,97.42,97.695,97.98,98.193,98.446,98.741,98.969,99.25,99.451,99.618,99.765,99.817,99.774,99.81,99.813,99.833,99.843,99.87,99.878,99.917,99.938,99.968,99.994,100.011,100.0,100.003,100.021,100.06,100.145,100.233,100.316,100.433,100.523,100.595,100.655,100.706,100.759,100.828,100.877,100.976,101.091,101.176,101.271,101.392,101.473,101.553
부산광역시,사하구,72.65,72.681,72.851,72.963,73.077,73.215,73.317,73.531,73.624,73.802,73.967,74.108,74.302,74.517,74.636,74.816,74.916,75.045,75.216,75.345,75.539,75.651,75.884,76.183,76.498,76.752,76.961,77.135,77.384,77.62,78.042,78.377,78.793,79.26,79.639,80.011,80.399,80.821,81.121,81.399,81.77,82.05,82.5,82.776,83.057,83.446,83.854,84.46,84.996,85.577,86.341,86.599,87.158,87.617,88.099,88.441,88.609,89.021,89.395,89.752,90.052,90.485,90.847,91.052,91.46,91.628,92.072,92.331,92.637,92.943,93.218,93.456,93.789,94.095,94.329,94.595,94.892,95.238,95.553,95.945,96.3,96.678,97.022,97.257,97.487,97.727,97.934,98.142,98.423,98.667,98.943,99.229,99.456,99.674,99.868,100.003,100.011,100.008,99.987,99.975,99.968,99.968,99.968,99.978,99.977,99.985,100.003,100.009,100.012,100.0,99.997,99.996,100.019,100.112,100.202,100.267,100.339,100.389,100.444,100.5,100.551,100.589,100.617,100.677,100.724,100.776,100.831,100.88,100.964,101.051,101.154
부산광역시,서구,74.304,74.424,74.511,74.706,74.847,74.987,75.194,75.381,75.635,75.696,75.854,76.033,76.301,76.585,76.767,76.952,77.267,77.409,77.534,77.755,77.934,78.152,78.482,78.61,78.858,79.059,79.263,79.518,79.932,80.256,80.652,81.174,81.755,82.174,82.68,83.112,83.497,83.765,83.98,84.24,84.728,85.233,85.639,86.065,86.493,86.807,87.261,87.695,88.032,88.354,88.551,88.973,89.375,89.737,90.126,90.614,90.867,91.184,91.367,91.458,91.689,91.778,91.919,92.257,92.487,92.569,92.635,92.86,93.078,93.3,93.495,93.768,94.066,94.381,94.709,95.028,95.292,95.636,95.88,96.21,96.481,96.857,97.18,97.484,97.762,98.079,98.305,98.513,98.731,98.952,99.146,99.4,99.592,99.802,99.966,100.032,100.01,100.005,99.993,99.985,99.984,99.979,99.986,99.98,99.979,99.969,99.968,99.972,99.987,100.0,99.996,100.034,100.076,100.126,100.189,100.294,100.449,100.547,100.658,100.765,100.852,100.91,100.978,101.027,101.097,101.144,101.196,101.284,101.363,101.412,101.454
부산광역시,수영구,67.474,67.669,67.77,67.907,68.09,68.331,68.523,68.784,69.065,69.239,69.382,69.49,69.662,69.923,70.069,70.264,70.415,70.639,70.886,71.152,71.38,71.66,71.903,72.256,72.602,72.98,73.188,73.463,73.866,74.508,75.098,75.729,76.322,76.779,77.467,77.95,78.462,78.952,79.301,79.934,80.234,80.682,80.97,81.475,81.923,82.334,82.896,83.183,83.545,83.716,83.973,84.227,84.485,84.8,85.035,85.391,85.685,85.758,85.882,86.196,86.781,87.109,87.38,87.713,87.843,88.069,88.461,88.793,89.222,89.537,89.979,90.359,90.907,91.33,91.626,91.933,92.176,92.833,93.297,93.852,94.527,95.236,95.905,96.303,96.589,96.907,97.286,97.66,97.899,98.329,98.696,99.033,99.287,99.573,99.76,99.833,99.847,99.671,99.684,99.674,99.684,99.665,99.612,99.587,99.579,99.612,99.665,99.765,99.889,100.0,100.12,100.282,100.403,100.558,100.675,100.827,100.955,101.028,101.193,101.353,101.498,101.646,101.723,101.845,101.98,102.124,102.284,102.434,102.6,102.802,102.964
